channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
FRANCE 24,Débat de l'entre-deux-tours : quel impact sur le scrutin ? (Partie 1),1069,https://www.youtube.com/watch?v=gLd3y8-0VG8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24DbatdelentredeuxtoursquelimpactsurlescrutinPartie1,gLd3y8-0VG8.wav
FRANCE 24,Débat de l'entre-deux-tours : quel impact sur le scrutin ? (Partie 2),1616,https://www.youtube.com/watch?v=--5rZk152ys,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24DbatdelentredeuxtoursquelimpactsurlescrutinPartie2,--5rZk152ys.wav
FRANCE 24,Législatives en Algérie : les électeurs seront-ils au rendez-vous ? (Partie 1),1082,https://www.youtube.com/watch?v=bm6tp6chGg0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24LgislativesenAlgrieleslecteursserontilsaurendezvousPartie1,bm6tp6chGg0.wav
FRANCE 24,Législatives en Algérie : les électeurs seront-ils au rendez-vous ? (Partie 2),1336,https://www.youtube.com/watch?v=oTlTGETHkgo,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24LgislativesenAlgrieleslecteursserontilsaurendezvousPartie2,oTlTGETHkgo.wav
FRANCE 24,Défilés du 1er-Mai en France : où est passé l'esprit de 2002 ? (Partie 2),1556,https://www.youtube.com/watch?v=HSFcUsxqeVw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Dfilsdu1erMaienFranceoestpasslespritde2002Partie2,HSFcUsxqeVw.wav
FRANCE 24,Le pape François en Égypte : une visite hautement symbolique (Partie 1),1080,https://www.youtube.com/watch?v=ymhS_ZH6upQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24LepapeFranoisengypteunevisitehautementsymboliquePartie1,ymhS_ZH6upQ.wav
FRANCE 24,Le pape François en Egypte : une visite hautement symbolique (Partie 2),1500,https://www.youtube.com/watch?v=NsFeJHrJTXs,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24LepapeFranoisenEgypteunevisitehautementsymboliquePartie2,NsFeJHrJTXs.wav
FRANCE 24,Venezuela : jusqu'où ira la crise ? (Partie 2),1500,https://www.youtube.com/watch?v=nzqa9CCodUk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24VenezuelajusquoiralacrisePartie2,nzqa9CCodUk.wav
FRANCE 24,Présidentielle en France : la déroute des partis traditionnels (Partie 2),1489,https://www.youtube.com/watch?v=x8iaTn-0sVs,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceladroutedespartistraditionnelsPartie2,x8iaTn-0sVs.wav
FRANCE 24,Présidentielle en France : la déroute des partis traditionnels  (Partie 1),1136,https://www.youtube.com/watch?v=alooDAzhL9M,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceladroutedespartistraditionnelsPartie1,alooDAzhL9M.wav
FRANCE 24,Venezuela : jusqu'où ira la crise ? (Partie 1),1080,https://www.youtube.com/watch?v=yksM5WLELpk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24VenezuelajusquoiralacrisePartie1,yksM5WLELpk.wav
FRANCE 24,Présidentielle en France : J-3 avant le premier tour ? (partie 1),1042,https://www.youtube.com/watch?v=S2541WYC8qM,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceJ3avantlepremiertourpartie1,S2541WYC8qM.wav
FRANCE 24,Présidentielle en France : J-3 avant le premier tour ? (partie 2),1566,https://www.youtube.com/watch?v=8RGsBjpgZ5w,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceJ3avantlepremiertourpartie2,8RGsBjpgZ5w.wav
FRANCE 24,Venezuela : bras de fer entre l'opposition et pro-Maduro,1523,https://www.youtube.com/watch?v=CYrYvKx8Vb8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24VenezuelabrasdeferentreloppositionetproMaduro,CYrYvKx8Vb8.wav
FRANCE 24,Royaume-Uni : Theresa May passe en force,939,https://www.youtube.com/watch?v=Swc92SDk9GU,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24RoyaumeUniTheresaMaypasseenforce,Swc92SDk9GU.wav
FRANCE 24,Référendum en Turquie : fractures et incertitudes après la victoire d'Erdogan (partie 2),1238,https://www.youtube.com/watch?v=ZH10mroSvds,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24RfrendumenTurquiefracturesetincertitudesaprslavictoiredErdoganpartie2,ZH10mroSvds.wav
FRANCE 24,Référendum en Turquie : fractures et incertitudes après la victoire d'Erdogan (partie 1),1051,https://www.youtube.com/watch?v=1mVimYl0N2c,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24RfrendumenTurquiefracturesetincertitudesaprslavictoiredErdoganpartie1,1mVimYl0N2c.wav
FRANCE 24,"Attentats contre des Coptes : l'Égypte, nouveau sanctuaire du groupe EI ? (Partie 2)",1576,https://www.youtube.com/watch?v=rZRUP7Eu9F0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AttentatscontredesCopteslgyptenouveausanctuairedugroupeEIPartie2,rZRUP7Eu9F0.wav
FRANCE 24,"Attentats contre des Coptes : l'Égypte, nouveau sanctuaire du groupe EI ? (Partie 1)",1067,https://www.youtube.com/watch?v=doCM06Dgum8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AttentatscontredesCopteslgyptenouveausanctuairedugroupeEIPartie1,doCM06Dgum8.wav
FRANCE 24,Possible attaque chimique en Syrie : le virage diplomatique des États-Unis ? (partie 2),1470,https://www.youtube.com/watch?v=XJYt6tnNaJI,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PossibleattaquechimiqueenSyrieleviragediplomatiquedestatsUnispartie2,XJYt6tnNaJI.wav
FRANCE 24,Possible attaque chimique en Syrie : le virage diplomatique des États-Unis ? (partie 1),1074,https://www.youtube.com/watch?v=R63neq3Dt7w,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PossibleattaquechimiqueenSyrieleviragediplomatiquedestatsUnispartie1,R63neq3Dt7w.wav
FRANCE 24,Débat présidentiel en France : quel impact à trois semaines du 1er tour ? (Partie 2),1483,https://www.youtube.com/watch?v=qK5LOekfmWA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24DbatprsidentielenFrancequelimpacttroissemainesdu1ertourPartie2,qK5LOekfmWA.wav
FRANCE 24,Débat présidentiel en France : quel impact à trois semaines du 1er tour ? (Partie 1),1125,https://www.youtube.com/watch?v=bXz8w2yDLxk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24DbatprsidentielenFrancequelimpacttroissemainesdu1ertourPartie1,bXz8w2yDLxk.wav
FRANCE 24,Attentat à Saint-Pétersbourg : la Russie face à la menace terroriste ?,1080,https://www.youtube.com/watch?v=67rGyYvKpEQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AttentatSaintPtersbourglaRussiefacelamenaceterroriste,67rGyYvKpEQ.wav
FRANCE 24,Brexit : le coup d'envoi du divorce est donné,1500,https://www.youtube.com/watch?v=8bLh5FrbA4Q,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Brexitlecoupdenvoidudivorceestdonn,8bLh5FrbA4Q.wav
FRANCE 24,Présidentielle en France : un feuilleton à rebondissements,969,https://www.youtube.com/watch?v=frjeTySNSCw,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceunfeuilletonrebondissements,frjeTySNSCw.wav
FRANCE 24,Brexit : et maintenant?,1062,https://www.youtube.com/watch?v=N092eiiKexg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Brexitetmaintenant,N092eiiKexg.wav
FRANCE 24,Manifestations en Russie : le prétexte de la corruption? (Partie 2),1500,https://www.youtube.com/watch?v=20_E_GWIYNo,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24ManifestationsenRussieleprtextedelacorruptionPartie2,20_E_GWIYNo.wav
FRANCE 24,Manifestations en Russie : le prétexte de la corruption? (Partie 1),1077,https://www.youtube.com/watch?v=-yzm58glxGg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24ManifestationsenRussieleprtextedelacorruptionPartie1,-yzm58glxGg.wav
FRANCE 24,Attentat de Londres : l'Europe à nouveau défiée (partie 2),1500,https://www.youtube.com/watch?v=0so8c71qjxE,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AttentatdeLondreslEuropenouveaudfiepartie2,0so8c71qjxE.wav
FRANCE 24,Attentat de Londres : l'Europe à nouveau défiée (partie 1),1080,https://www.youtube.com/watch?v=qisetcdOjeg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AttentatdeLondreslEuropenouveaudfiepartie1,qisetcdOjeg.wav
FRANCE 24,Présidentielle en France : le débat qui pourrait tout changer ? (partie 1),1099,https://www.youtube.com/watch?v=-SEjQO1KOr0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceledbatquipourraittoutchangerpartie1,-SEjQO1KOr0.wav
FRANCE 24,Présidentielle en France : le débat qui pourrait tout changer ? (partie 2),1194,https://www.youtube.com/watch?v=_JBvkPnDENg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceledbatquipourraittoutchangerpartie2,_JBvkPnDENg.wav
FRANCE 24,Budget américain : Trump dépoile la diplomatie pour rhabiller l'armée,1008,https://www.youtube.com/watch?v=Pu1syKGyHhA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24BudgetamricainTrumpdpoileladiplomatiepourrhabillerlarme,Pu1syKGyHhA.wav
FRANCE 24,"""Clause Molière"" en France : sécurité des salariés ou préférence nationale ?",1543,https://www.youtube.com/watch?v=jt5RlazOAKE,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24ClauseMolireenFrancescuritdessalarisouprfrencenationale,jt5RlazOAKE.wav
FRANCE 24,Présidentielle en France : la campagne otage des affaires judiciaires,1532,https://www.youtube.com/watch?v=CrpD3des-pE,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFrancelacampagneotagedesaffairesjudiciaires,CrpD3des-pE.wav
FRANCE 24,Référendum en Turquie : Erdogan veut faire campagne en Europe (partie 2),1500,https://www.youtube.com/watch?v=slBXPnt9yFc,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24RfrendumenTurquieErdoganveutfairecampagneenEuropepartie2,slBXPnt9yFc.wav
FRANCE 24,Comment le site Wikileaks obtient-il ses informations ? (partie 2),1553,https://www.youtube.com/watch?v=gfUX0vC2q3M,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24CommentlesiteWikileaksobtientilsesinformationspartie2,gfUX0vC2q3M.wav
FRANCE 24,Comment le site Wikileaks obtient-il ses informations ? (partie 1),1119,https://www.youtube.com/watch?v=oC4h-PbGls0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24CommentlesiteWikileaksobtientilsesinformationspartie1,oC4h-PbGls0.wav
FRANCE 24,Comment lutter contre les inégalités envers les femmes ? (partie 2),1575,https://www.youtube.com/watch?v=HYao9F4x1Rg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Commentluttercontrelesingalitsenverslesfemmespartie2,HYao9F4x1Rg.wav
FRANCE 24,Comment lutter contre les inégalités envers les femmes ? (partie 1),1143,https://www.youtube.com/watch?v=OoPE6zzOOb0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Commentluttercontrelesingalitsenverslesfemmespartie1,OoPE6zzOOb0.wav
FRANCE 24,"Mini-sommet à Versailles : Allemagne, France, Italie, Espagne pour une Europe à la carte",1034,https://www.youtube.com/watch?v=RZ9e_qE33NI,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24MinisommetVersaillesAllemagneFranceItalieEspagnepouruneEuropelacarte,RZ9e_qE33NI.wav
FRANCE 24,Présidentielle en France : Emmanuel Macron abat ses cartes (partie 1),978,https://www.youtube.com/watch?v=y7qWS9Fh7Ew,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceEmmanuelMacronabatsescartespartie1,y7qWS9Fh7Ew.wav
FRANCE 24,Présidentielle en France : Emmanuel Macron abat ses cartes (partie 2),1529,https://www.youtube.com/watch?v=VrGOejhQ2Pk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceEmmanuelMacronabatsescartespartie2,VrGOejhQ2Pk.wav
FRANCE 24,"Donald Trump au Congrès : ton présidentiel soigné, cap politique réaffirmé (partie 2)",1500,https://www.youtube.com/watch?v=SG93ViS5o0M,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24DonaldTrumpauCongrstonprsidentielsoigncappolitiqueraffirmpartie2,SG93ViS5o0M.wav
FRANCE 24,"Donald Trump au Congrès : ton présidentiel soigné, cap politique réaffirmé (partie 1)",993,https://www.youtube.com/watch?v=1bnfAM8ywEk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24DonaldTrumpauCongrstonprsidentielsoigncappolitiqueraffirmpartie1,1bnfAM8ywEk.wav
FRANCE 24,"Présidentielle française : la justice, invitée inattendue de la campagne",1009,https://www.youtube.com/watch?v=xmaCKe16KZk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Prsidentiellefranaiselajusticeinviteinattenduedelacampagne,xmaCKe16KZk.wav
FRANCE 24,"Agriculture : la France championne d’Europe, mais en perte de vitesse (partie 1)",1182,https://www.youtube.com/watch?v=m9lq7M94Ic0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AgriculturelaFrancechampionnedEuropemaisenpertedevitessepartie1,m9lq7M94Ic0.wav
FRANCE 24,"Agriculture : la France championne d’Europe, mais en perte de vitesse (partie 2)",1534,https://www.youtube.com/watch?v=l6e-XEKS8ec,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AgriculturelaFrancechampionnedEuropemaisenpertedevitessepartie2,l6e-XEKS8ec.wav
FRANCE 24,"Présidentielle en France : le soutien de Bayrou à Macron, un ""tournant"" ? (partie 1)",1190,https://www.youtube.com/watch?v=EioSyPyszGA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFrancelesoutiendeBayrouMacronuntournantpartie1,EioSyPyszGA.wav
FRANCE 24,"Présidentielle en France : le soutien de Bayrou à Macron, un ""tournant"" ? (partie 2)",1500,https://www.youtube.com/watch?v=ocNeTUbxyL0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFrancelesoutiendeBayrouMacronuntournantpartie2,ocNeTUbxyL0.wav
FRANCE 24,Marine Le Pen au Liban : que va chercher la candidate du FN ? (partie 2),1500,https://www.youtube.com/watch?v=yk8i-y47ctY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24MarineLePenauLibanquevachercherlacandidateduFNpartie2,yk8i-y47ctY.wav
FRANCE 24,Marine Le Pen au Liban : que va chercher la candidate du FN ? (partie 1),1080,https://www.youtube.com/watch?v=Le2Z0-Ho7j8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24MarineLePenauLibanquevachercherlacandidateduFNpartie1,Le2Z0-Ho7j8.wav
FRANCE 24,"OTAN : les États-Unis, alliés indéfectibles de l'Europe?",1569,https://www.youtube.com/watch?v=k100Lwxhakg,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24OTANlestatsUnisallisindfectiblesdelEurope,k100Lwxhakg.wav
FRANCE 24,CETA : le Parlement européen approuve l'accord controversé UE - Canada (partie 1),1082,https://www.youtube.com/watch?v=vWRsARPdAes,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24CETAleParlementeuropenapprouvelaccordcontroversUECanadapartie1,vWRsARPdAes.wav
FRANCE 24,États-Unis : quelle diplomatie pour l’administration Trump ? (partie 1),999,https://www.youtube.com/watch?v=voxtJv0W2lU,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24tatsUnisquellediplomatiepourladministrationTrumppartie1,voxtJv0W2lU.wav
FRANCE 24,États-Unis : quelle diplomatie pour l’administration Trump ? (partie 2),1568,https://www.youtube.com/watch?v=DkLTg3oLrxU,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24tatsUnisquellediplomatiepourladministrationTrumppartie2,DkLTg3oLrxU.wav
FRANCE 24,"Affaire Théo en France : police - banlieue, le risque d'une rupture inéluctable ? Partie 2",1527,https://www.youtube.com/watch?v=faZdTLYfPg0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AffaireThoenFrancepolicebanlieuelerisqueduneruptureinluctablePartie2,faZdTLYfPg0.wav
FRANCE 24,"Affaire Théo en France : police - banlieue, le risque d'une rupture inéluctable ?",969,https://www.youtube.com/watch?v=AGxsXJt8XFk,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24AffaireThoenFrancepolicebanlieuelerisqueduneruptureinluctable,AGxsXJt8XFk.wav
FRANCE 24,Brexit : la procédure de divorce enclenchée,1078,https://www.youtube.com/watch?v=gDSPivbOixQ,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24Brexitlaprocdurededivorceenclenche,gDSPivbOixQ.wav
FRANCE 24,États-Unis : bras de fer entre Trump et la justice,1495,https://www.youtube.com/watch?v=ngz09wBCDig,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24tatsUnisbrasdeferentreTrumpetlajustice,ngz09wBCDig.wav
FRANCE 24,Corruption en Roumanie : le grand ménage des citoyens (partie 1),1077,https://www.youtube.com/watch?v=px9Z_8cUj1A,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24CorruptionenRoumanielegrandmnagedescitoyenspartie1,px9Z_8cUj1A.wav
FRANCE 24,Présidentielle en France : Fillon s'excuse et maintient sa candidature (partie 1),1033,https://www.youtube.com/watch?v=CJE_WpBColc,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceFillonsexcuseetmaintientsacandidaturepartie1,CJE_WpBColc.wav
FRANCE 24,Présidentielle en France : Fillon s'excuse et maintient sa candidature (partie 2),1546,https://www.youtube.com/watch?v=Tdsx4fHzd6I,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrsidentielleenFranceFillonsexcuseetmaintientsacandidaturepartie2,Tdsx4fHzd6I.wav
FRANCE 24,"RDC : après le décès de Tshisekedi, la transition mise en péril ?",929,https://www.youtube.com/watch?v=GFLoUkp0gPY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24RDCaprsledcsdeTshisekedilatransitionmiseenpril,GFLoUkp0gPY.wav
FRANCE 24,Brexit : un pas de plus vers la sortie de l'UE ?,1102,https://www.youtube.com/watch?v=N_FosSt0zyY,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24BrexitunpasdeplusverslasortiedelUE,N_FosSt0zyY.wav
FRANCE 24,États-Unis : la nouvelle administration Trump (partie 2),1567,https://www.youtube.com/watch?v=6kMtVeRRbU8,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24tatsUnislanouvelleadministrationTrumppartie2,6kMtVeRRbU8.wav
FRANCE 24,États-Unis : la nouvelle administration Trump (partie 1),1116,https://www.youtube.com/watch?v=HwOIuCW9zC0,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24tatsUnislanouvelleadministrationTrumppartie1,HwOIuCW9zC0.wav
FRANCE 24,"Primaire de la gauche en France : Valls, la posture d’État, ou Hamon, le rêve de nouveauté ?...",1565,https://www.youtube.com/watch?v=5jQQ4nYtnvA,https://www.youtube.com/playlist?list=PLCnUnV3yCIYtD82Sz-Ge80JQ_eloxuHAd,0,0,m4a,FRANCE24PrimairedelagaucheenFranceVallslaposturedtatouHamonlervedenouveaut,5jQQ4nYtnvA.wav
CREVAJ & EDJeP,"Table ronde: Comment décentrer les pratiques de soins et d'accompagnement? , période de questions",1395,https://www.youtube.com/watch?v=j6oA7NWPWKU,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePTablerondeCommentdcentrerlespratiquesdesoinsetdaccompagnementpriodedequestions,j6oA7NWPWKU.wav
CREVAJ & EDJeP,"Mouvement Jeunes et santé mentale, par Émilie Roy et France Brault",787,https://www.youtube.com/watch?v=qpk5qsuBcIo,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePMouvementJeunesetsantmentaleparmilieRoyetFranceBrault,qpk5qsuBcIo.wav
CREVAJ & EDJeP,Retour en grand groupe et témoignage d'une personne du ministère de la santé et des services sociaux,2280,https://www.youtube.com/watch?v=yFFixpi63Gw,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePRetourengrandgroupeettmoignagedunepersonneduministredelasantetdesservicessociaux,yFFixpi63Gw.wav
CREVAJ & EDJeP,Colloque 11 juin: Introduction de Martin Goyette,687,https://www.youtube.com/watch?v=v4RKa63A7N8,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePColloque11juinIntroductiondeMartinGoyette,v4RKa63A7N8.wav
CREVAJ & EDJeP,"Table ronde: Améliorer les soutiens à la réussite scolaire, période de questions",808,https://www.youtube.com/watch?v=8rdBISJzZYY,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePTablerondeAmliorerlessoutienslarussitescolairepriodedequestions,8rdBISJzZYY.wav
CREVAJ & EDJeP,"Table ronde : Du scolaire à l'insertion professionnelle, période de questions",1124,https://www.youtube.com/watch?v=2vcGBplnKHY,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePTablerondeDuscolairelinsertionprofessionnellepriodedequestions,2vcGBplnKHY.wav
CREVAJ & EDJeP,Atelier participatifs: De la diversité des besoins à la prise en comptes des contextes,1069,https://www.youtube.com/watch?v=xzIR6Q3w2bM,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePAtelierparticipatifsDeladiversitdesbesoinslapriseencomptesdescontextes,xzIR6Q3w2bM.wav
CREVAJ & EDJeP,Penser la participation et l’engagement des jeunes en protection de la jeunesse,3957,https://www.youtube.com/watch?v=ztXLFHyLtec,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePPenserlaparticipationetlengagementdesjeunesenprotectiondelajeunesse,ztXLFHyLtec.wav
CREVAJ & EDJeP,De la création à l’innovation : jeunes et professionnels croisent leurs regards,4650,https://www.youtube.com/watch?v=Ea_bUTniAPg,https://www.youtube.com/playlist?list=PLDE3DFt8cj9O6An7To6cTc7Ecu3I13MJU,0,0,m4a,CREVAJEDJePDelacrationlinnovationjeunesetprofessionnelscroisentleursregards,Ea_bUTniAPg.wav
