channel,title,duration,url,playlist_url,error,downloaded,ext,match,path
Public Sénat,Audition de M. Louis Gallois et Henri Sterdyniak,6258,https://www.youtube.com/watch?v=y87S0rzhfYg,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,m4a,PublicSnatAuditiondeMLouisGalloisetHenriSterdyniak,y87S0rzhfYg.wav
Public Sénat,Audition de Robert Badinter sur la lutte contre le système prostitutionnel,5250,https://www.youtube.com/watch?v=8ph4Y4IC8j0,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,m4a,PublicSnatAuditiondeRobertBadintersurlaluttecontrelesystmeprostitutionnel,8ph4Y4IC8j0.wav
Public Sénat,Audition de Ségolène Royal,6133,https://www.youtube.com/watch?v=yEC_cM-DT7Y,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,m4a,PublicSnatAuditiondeSgolneRoyal,yEC_cM-DT7Y.wav
Public Sénat,Audition de Pierre-René Lemas,2478,https://www.youtube.com/watch?v=_GuP3rvfBZw,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,webm,PublicSnatAuditiondePierreRenLemas,_GuP3rvfBZw.wav
Public Sénat,Audition de Nicolas Hulot,4736,https://www.youtube.com/watch?v=vZFddyoYltA,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,webm,PublicSnatAuditiondeNicolasHulot,vZFddyoYltA.wav
Public Sénat,Audition de Jean Louis Nadal,3258,https://www.youtube.com/watch?v=fv3PS9rB9eI,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,m4a,PublicSnatAuditiondeJeanLouisNadal,fv3PS9rB9eI.wav
Public Sénat,En Séance - Table ronde hydrogène-énergie organisée par l'OPECST,5700,https://www.youtube.com/watch?v=emk1uqkg9xE,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,webm,PublicSnatEnSanceTablerondehydrognenergieorganiseparlOPECST,emk1uqkg9xE.wav
Public Sénat,En séance - Audition de Pierre Moscovici,4056,https://www.youtube.com/watch?v=g77EttqB6Xw,https://www.youtube.com/playlist?list=PL-M7yEVf_H0j0d9NfzN_icLNCbdN_dpyO,0,0,m4a,PublicSnatEnsanceAuditiondePierreMoscovici,g77EttqB6Xw.wav
Collège de France,Génie de la bande dessinée. De Töpffer à Emil Ferris,5765,https://www.youtube.com/watch?v=F4aIAKu-CMw,https://www.youtube.com/playlist?list=PL1NaqiieWs8lHzPMiifKSEhK0vXtq6krt,0,0,m4a,CollgedeFranceGniedelabandedessineDeTpfferEmilFerris,F4aIAKu-CMw.wav
Collège de France,Utilité et inutilité du travail - David Graeber,5647,https://www.youtube.com/watch?v=-O0EwFrQbps,https://www.youtube.com/playlist?list=PL1NaqiieWs8lHzPMiifKSEhK0vXtq6krt,0,0,webm,CollgedeFranceUtilitetinutilitdutravailDavidGraeber,-O0EwFrQbps.wav
Collège de France,Covid-19 ou la chronique d'une émergence annoncée,3407,https://www.youtube.com/watch?v=JKY1i7IpK3Y,https://www.youtube.com/playlist?list=PL1NaqiieWs8lHzPMiifKSEhK0vXtq6krt,0,0,m4a,CollgedeFranceCovid19oulachroniquedunemergenceannonce,JKY1i7IpK3Y.wav
Collège de France,Chorégraphier Bach : incarner une abstraction,6170,https://www.youtube.com/watch?v=GtRe9HLvO1M,https://www.youtube.com/playlist?list=PL1NaqiieWs8lHzPMiifKSEhK0vXtq6krt,0,0,m4a,CollgedeFranceChorgraphierBachincarneruneabstraction,GtRe9HLvO1M.wav
Collège de France,Lettres noires : des ténèbres à la lumière,4881,https://www.youtube.com/watch?v=IlgEJiy-2NI,https://www.youtube.com/playlist?list=PL1NaqiieWs8lHzPMiifKSEhK0vXtq6krt,0,0,webm,CollgedeFranceLettresnoiresdestnbreslalumire,IlgEJiy-2NI.wav
Collège de France,Artificial Intelligence and the Future,4050,https://www.youtube.com/watch?v=zYII3AOSgo8,https://www.youtube.com/playlist?list=PL1NaqiieWs8lHzPMiifKSEhK0vXtq6krt,0,0,webm,CollgedeFranceArtificialIntelligenceandtheFuture,zYII3AOSgo8.wav
Collège de France,Un procès en sorcellerie à Manille en 1577,3820,https://www.youtube.com/watch?v=1IxHRhX6gZ0,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceUnprocsensorcellerieManilleen1577,1IxHRhX6gZ0.wav
Collège de France,Comment écrire l'histoire des sciences ?,3675,https://www.youtube.com/watch?v=jEcyfvBrmNM,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceCommentcrirelhistoiredessciences,jEcyfvBrmNM.wav
Collège de France,Le bon larron et la bonne mort,3575,https://www.youtube.com/watch?v=IKvowyuXzGk,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceLebonlarronetlabonnemort,IKvowyuXzGk.wav
Collège de France,Représentation et présence. L'image de religion,4082,https://www.youtube.com/watch?v=dpwGVOMNjnI,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceReprsentationetprsenceLimagedereligion,dpwGVOMNjnI.wav
Collège de France,Shakespeare ou « homme-océan »,4175,https://www.youtube.com/watch?v=_y8dVHQSGgE,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceShakespeareouhommeocan,_y8dVHQSGgE.wav
Collège de France,Cervantès à la première personne,4206,https://www.youtube.com/watch?v=JvR9MMxoXuA,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceCervantslapremirepersonne,JvR9MMxoXuA.wav
Collège de France,Le cosmopolitisme communautaire,3871,https://www.youtube.com/watch?v=Xyu5lYyXsxE,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceLecosmopolitismecommunautaire,Xyu5lYyXsxE.wav
Collège de France,La conversion par la science. L'Europe moderne au miroir de la Chine,4119,https://www.youtube.com/watch?v=TEXj2cdcQvo,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceLaconversionparlascienceLEuropemoderneaumiroirdelaChine,TEXj2cdcQvo.wav
Collège de France,Musique et dictature,4371,https://www.youtube.com/watch?v=B_2aQqXKMr4,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceMusiqueetdictature,B_2aQqXKMr4.wav
Collège de France,Les histoires d'Alexandre,3941,https://www.youtube.com/watch?v=v_k1VFKdHSA,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceLeshistoiresdAlexandre,v_k1VFKdHSA.wav
Collège de France,Les pensées de la fin du monde,4234,https://www.youtube.com/watch?v=_8GtYxsPy50,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFranceLespensesdelafindumonde,_8GtYxsPy50.wav
Collège de France,Écrire l'histoire du monde au XVIᵉ siècle,4576,https://www.youtube.com/watch?v=_u2VawwS89U,https://www.youtube.com/playlist?list=PL1NaqiieWs8lzSlzP20DBWQqDMZ_26GIA,0,0,m4a,CollgedeFrancecrirelhistoiredumondeauXVIsicle,_u2VawwS89U.wav
Collège de France,De la physique statistique aux sciences sociales : les défis de la pluridisciplinarité,3002,https://www.youtube.com/watch?v=bxktplKMhKU,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceDelaphysiquestatistiqueauxsciencessocialeslesdfisdelapluridisciplinarit,bxktplKMhKU.wav
Collège de France,La biodiversité et les écosystèmes à travers le temps et l'espace - Chris Bowler,4512,https://www.youtube.com/watch?v=G0GytdcWZvQ,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceLabiodiversitetlescosystmestraversletempsetlespaceChrisBowler,G0GytdcWZvQ.wav
Collège de France,Combinatoire - Timothy Gowers,3766,https://www.youtube.com/watch?v=lLsCdEDaNoo,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceCombinatoireTimothyGowers,lLsCdEDaNoo.wav
Collège de France,"La Littérature, pour quoi faire ? - Antoine Compagnon",3685,https://www.youtube.com/watch?v=QeL9kcaC2co,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceLaLittraturepourquoifaireAntoineCompagnon,QeL9kcaC2co.wav
Collège de France,Reconstruire l'ordre institutionnel international - Samantha Besson,4003,https://www.youtube.com/watch?v=vC6N3i_3LHE,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceReconstruirelordreinstitutionnelinternationalSamanthaBesson,vC6N3i_3LHE.wav
Collège de France,"Complexité des structures linguistiques, simplicité des mécanismes du langage - Luigi Rizzi",4102,https://www.youtube.com/watch?v=TLr7TrmhrYw,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceComplexitdesstructureslinguistiquessimplicitdesmcanismesdulangageLuigiRizzi,TLr7TrmhrYw.wav
Collège de France,Géopolitique de la santé mondiale - Dominique Kerouedan,3308,https://www.youtube.com/watch?v=cSf2QtXcXME,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceGopolitiquedelasantmondialeDominiqueKerouedan,cSf2QtXcXME.wav
Collège de France,La fonctorialité de Langlands et l'équation fonctionnelle des fonctions L automorphes - Bảo Châu Ngô,3500,https://www.youtube.com/watch?v=BnyS16krTw0,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceLafonctorialitdeLanglandsetlquationfonctionnelledesfonctionsLautomorphesBoChuNg,BnyS16krTw0.wav
Collège de France,Symétrie et gravitation - Marc Henneaux,3956,https://www.youtube.com/watch?v=4An0mqebYZs,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceSymtrieetgravitationMarcHenneaux,4An0mqebYZs.wav
Collège de France,"Une histoire génétique : notre diversité, notre évolution, notre adaptation - Lluis Quintana-Murci",3981,https://www.youtube.com/watch?v=oCb4mUS256k,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceUnehistoiregntiquenotrediversitnotrevolutionnotreadaptationLluisQuintanaMurci,oCb4mUS256k.wav
Collège de France,Philosophie du langage et de l'esprit,4513,https://www.youtube.com/watch?v=I7sZJdhWxTM,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFrancePhilosophiedulangageetdelesprit,I7sZJdhWxTM.wav
Collège de France,Vivre dans la bibliothèque du monde - William Marx,4618,https://www.youtube.com/watch?v=K13oU31p1Oc,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceVivredanslabibliothquedumondeWilliamMarx,K13oU31p1Oc.wav
Collège de France,L'inégalité des vies - Didier Fassin,3761,https://www.youtube.com/watch?v=xOKTo44ZKLU,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceLingalitdesviesDidierFassin,xOKTo44ZKLU.wav
Collège de France,Leçons de l'histoire de l'Afrique - François-Xavier Fauvelle,4179,https://www.youtube.com/watch?v=_k9U8hNKHMo,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLeonsdelhistoiredelAfriqueFranoisXavierFauvelle,_k9U8hNKHMo.wav
Collège de France,"Urgence(s) d'écrire, rêve(s) d'habiter - Yanick Lahens",4637,https://www.youtube.com/watch?v=ysMj-qpY_z0,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceUrgencesdcrirervesdhabiterYanickLahens,ysMj-qpY_z0.wav
Collège de France,Matière molle et biophysique - Jean-François Joanny,4391,https://www.youtube.com/watch?v=8Te68u-sKmg,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceMatiremolleetbiophysiqueJeanFranoisJoanny,8Te68u-sKmg.wav
Collège de France,"L'épidémiologie, ou la science de l'estimation du risque en santé publique - Arnaud Fontanet",3902,https://www.youtube.com/watch?v=q6AJ8gGwXyo,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceLpidmiologieoulasciencedelestimationdurisqueensantpubliqueArnaudFontanet,q6AJ8gGwXyo.wav
Collège de France,"Droit, culture et société de la Rome antique - Dario Mantovani",3893,https://www.youtube.com/watch?v=4RmKjrvABmg,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceDroitcultureetsocitdelaRomeantiqueDarioMantovani,4RmKjrvABmg.wav
Collège de France,La Banque centrale européenne (ECB) et la crise de l'euro - Lucrezia Reichlin,3950,https://www.youtube.com/watch?v=OkT3FnQ_DeY,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLaBanquecentraleeuropenneECBetlacrisedeleuroLucreziaReichlin,OkT3FnQ_DeY.wav
Collège de France,"Le logiciel, entre l'esprit et la matière - Xavier Leroy",3882,https://www.youtube.com/watch?v=JVq11lV4gRY,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLelogicielentrelespritetlamatireXavierLeroy,JVq11lV4gRY.wav
Collège de France,Algorithmes : à la recherche de l'universalité perdue - Rachid Guerraoui,3858,https://www.youtube.com/watch?v=zw6EjAPABGc,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceAlgorithmeslarecherchedeluniversalitperdueRachidGuerraoui,zw6EjAPABGc.wav
Collège de France,Origines évolutives des variations génétiques - Molly Przeworski,3341,https://www.youtube.com/watch?v=wixxsicoBBA,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceOriginesvolutivesdesvariationsgntiquesMollyPrzeworski,wixxsicoBBA.wav
Collège de France,Dynamiques du vivant - Thomas Lecuit,4295,https://www.youtube.com/watch?v=bnPNXIwpiZ4,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceDynamiquesduvivantThomasLecuit,bnPNXIwpiZ4.wav
Collège de France,La matière noire dans l'univers - Françoise Combes,3695,https://www.youtube.com/watch?v=-2cG0mVErYQ,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLamatirenoiredansluniversFranoiseCombes,-2cG0mVErYQ.wav
Collège de France,Migrations et sociétés - François Héran,4031,https://www.youtube.com/watch?v=Ka53qgPUoYE,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceMigrationsetsocitsFranoisHran,Ka53qgPUoYE.wav
Collège de France,Évolution des génomes et développement - Denis Duboule,3871,https://www.youtube.com/watch?v=6sFQg1dNjik,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFrancevolutiondesgnomesetdveloppementDenisDuboule,6sFQg1dNjik.wav
Collège de France,"Textes, textures, images - Victor Stoichita",3175,https://www.youtube.com/watch?v=wzeouQxae50,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceTextestexturesimagesVictorStoichita,wzeouQxae50.wav
Collège de France,Sciences des données - Stéphane Mallat (Leçon inaugurale),3607,https://www.youtube.com/watch?v=u8zKhpWoJPw,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceSciencesdesdonnesStphaneMallatLeoninaugurale,u8zKhpWoJPw.wav
Collège de France,Histoire turque et ottomane,3589,https://www.youtube.com/watch?v=qvj48JVgmkc,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceHistoireturqueetottomane,qvj48JVgmkc.wav
Collège de France,Algorithmes - Claire Mathieu (Leçon inaugurale),3779,https://www.youtube.com/watch?v=yZaWiPH39_Y,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceAlgorithmesClaireMathieuLeoninaugurale,yZaWiPH39_Y.wav
Collège de France,L'invention de la musique - Philippe Manoury,4074,https://www.youtube.com/watch?v=ADXVOZ1oKqA,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLinventiondelamusiquePhilippeManoury,ADXVOZ1oKqA.wav
Collège de France,"Recherche fondamentale, Inventions et Innovations - Didier Roux",4206,https://www.youtube.com/watch?v=VD2HLik_mkg,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceRecherchefondamentaleInventionsetInnovationsDidierRoux,VD2HLik_mkg.wav
Collège de France,Métaphysique et philosophie de la connaissance - Claudine Tiercelin,3969,https://www.youtube.com/watch?v=6tJZAXbQVWw,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceMtaphysiqueetphilosophiedelaconnaissanceClaudineTiercelin,6tJZAXbQVWw.wav
Collège de France,Chimie des matériaux hybrides - Clément Sanchez,3840,https://www.youtube.com/watch?v=FoQOCi5CLKo,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceChimiedesmatriauxhybridesClmentSanchez,FoQOCi5CLKo.wav
Collège de France,Les cornes de Moïse. Faire entrer la Bible dans l'histoire - Thomas Römer,3838,https://www.youtube.com/watch?v=8_z9hTiQg0g,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceLescornesdeMoseFaireentrerlaBibledanslhistoireThomasRmer,8_z9hTiQg0g.wav
Collège de France,Physique de l'intérieur de la terre - Barbara Romanowicz,3929,https://www.youtube.com/watch?v=FPN8bKAN8FA,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFrancePhysiquedelintrieurdelaterreBarbaraRomanowicz,FPN8bKAN8FA.wav
Collège de France,Philologie de la civilisation japonaise - Jean-Noël Robert,3507,https://www.youtube.com/watch?v=mh5-xFOvXL0,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFrancePhilologiedelacivilisationjaponaiseJeanNolRobert,mh5-xFOvXL0.wav
Collège de France,Histoire globale de la première modernité - Sanjay Subrahmanyam,3417,https://www.youtube.com/watch?v=Afrl8-cdawM,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceHistoireglobaledelapremiremodernitSanjaySubrahmanyam,Afrl8-cdawM.wav
Collège de France,"La différence, la concurrence et la disproportion - Pierre-Michel Menger",4080,https://www.youtube.com/watch?v=F_433A2OhCI,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLadiffrencelaconcurrenceetladisproportionPierreMichelMenger,F_433A2OhCI.wav
Collège de France,Histoire de la philosophie médiévale - Alain de Libera,3728,https://www.youtube.com/watch?v=uNihalDYrnM,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceHistoiredelaphilosophiemdivaleAlaindeLibera,uNihalDYrnM.wav
Collège de France,Recentrer l'Asie centrale - Frantz Grenet,3366,https://www.youtube.com/watch?v=WMzpO9wjT70,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceRecentrerlAsiecentraleFrantzGrenet,WMzpO9wjT70.wav
Collège de France,Chimie des processus biologiques : une introduction - Marc Fontecave,3867,https://www.youtube.com/watch?v=JLil0kpe0oM,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceChimiedesprocessusbiologiquesuneintroductionMarcFontecave,JLil0kpe0oM.wav
Collège de France,L'informatique du temps et des événements - Gérard Berry,3657,https://www.youtube.com/watch?v=k9VvGX7-nzU,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,webm,CollgedeFranceLinformatiquedutempsetdesvnementsGrardBerry,k9VvGX7-nzU.wav
Collège de France,Atomes et rayonnement - Jean Dalibard,3946,https://www.youtube.com/watch?v=YhMa2gPKdaw,https://www.youtube.com/playlist?list=PL1NaqiieWs8mQwPMrhUtfZVG_NFo9V8sL,0,0,m4a,CollgedeFranceAtomesetrayonnementJeanDalibard,YhMa2gPKdaw.wav
UnivNantes,Gilles Berrut - Vieillir normalement ? Une impossibilité !,5977,https://www.youtube.com/watch?v=K4T2IiX7bBg,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesGillesBerrutVieillirnormalementUneimpossibilit,K4T2IiX7bBg.wav
UnivNantes,Bruno Parmentier - Nourrir l'humanité du XXIe siècle sur une planète aux ressources déclinantes,6651,https://www.youtube.com/watch?v=xDLisHLG5q4,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesBrunoParmentierNourrirlhumanitduXXIesiclesuruneplanteauxressourcesdclinantes,xDLisHLG5q4.wav
UnivNantes,David Cayla - La science économique face à la crise agricole,4381,https://www.youtube.com/watch?v=OGLc_yP4Baw,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesDavidCaylaLascienceconomiquefacelacriseagricole,OGLc_yP4Baw.wav
UnivNantes,Marcel Gauchet - Liberté et pouvoir,3132,https://www.youtube.com/watch?v=UKH2aQCl03A,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesMarcelGauchetLibertetpouvoir,UKH2aQCl03A.wav
UnivNantes,Bernard Thibault - La troisième guerre mondiale sera sociale,5512,https://www.youtube.com/watch?v=a7opxdILmOk,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesBernardThibaultLatroisimeguerremondialeserasociale,a7opxdILmOk.wav
UnivNantes,Patrick Lang - Le salut vient-il du travail ?,4401,https://www.youtube.com/watch?v=BJDb6h1s75I,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesPatrickLangLesalutvientildutravail,BJDb6h1s75I.wav
UnivNantes,"Pierre-Antoine Gourraud - To be or not to be, l'héritabilité génétique en question",3408,https://www.youtube.com/watch?v=qT9t0MfEQ_I,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesPierreAntoineGourraudTobeornottobelhritabilitgntiqueenquestion,qT9t0MfEQ_I.wav
UnivNantes,"Claire Nouvian - Océans, comment organiser la mobilisation générale ?",3875,https://www.youtube.com/watch?v=YeoTKSCTK6M,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesClaireNouvianOcanscommentorganiserlamobilisationgnrale,YeoTKSCTK6M.wav
UnivNantes,Edwy Plenel et Daniel Cornu - La fabrique de la vérité médiatique,5393,https://www.youtube.com/watch?v=30-Bghr-vwM,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesEdwyPleneletDanielCornuLafabriquedelavritmdiatique,30-Bghr-vwM.wav
UnivNantes,Arnauld Leclerc - Médias et fabrication de l'opinion politique,5235,https://www.youtube.com/watch?v=1JGW7tdNg7c,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesArnauldLeclercMdiasetfabricationdelopinionpolitique,1JGW7tdNg7c.wav
UnivNantes,"Jean-Marie Pousseur - Intérêt général, bien commun, vivre ensemble ? Au nom de quoi la politique ?",5208,https://www.youtube.com/watch?v=K2lNK6dtzPA,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesJeanMariePousseurIntrtgnralbiencommunvivreensembleAunomdequoilapolitique,K2lNK6dtzPA.wav
UnivNantes,Yves Pascouau - La crise des réfugiés est-elle terminée ?,4336,https://www.youtube.com/watch?v=rMtWO3mbo1U,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesYvesPascouauLacrisedesrfugisestelletermine,rMtWO3mbo1U.wav
UnivNantes,Brice Teinturier - Regards sur l'opinion française,5489,https://www.youtube.com/watch?v=92pLl0TinZo,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesBriceTeinturierRegardssurlopinionfranaise,92pLl0TinZo.wav
UnivNantes,"Romain Badouard - Le désenchantement de l'internet. Désinformation, rumeur et propagande",5319,https://www.youtube.com/watch?v=JcxMcIDEErk,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesRomainBadouardLedsenchantementdelinternetDsinformationrumeuretpropagande,JcxMcIDEErk.wav
UnivNantes,Olivier Ertzscheid - Comment lutter contre la haine sur Internet ?,5123,https://www.youtube.com/watch?v=v-w4Ua20ueo,https://www.youtube.com/playlist?list=PLnL8k02w2FddD7ugNGJMqXCa8VBzJnOHD,0,0,m4a,UnivNantesOlivierErtzscheidCommentluttercontrelahainesurInternet,v-w4Ua20ueo.wav
